name,lat,lon,type,amenity,tags
Tait Waterfront Park,49.19905386762165,-123.10945828003302,nature,nature,{}
Ridge Park,49.308455842239674,-122.79673831876002,nature,nature,{}
46H - Neighbourhood Park,49.15109743892013,-122.75043438540023,nature,nature,{}
David and Tom Wade Memorial Park,49.461773747513575,-123.23799652105455,nature,nature,{}
125G - Neighbourhood Park,49.03378889788488,-122.76067121773733,nature,nature,{}
North East Latimer Park,49.152646620644155,-122.66276171952299,nature,nature,{}
Lord Byng Pool,49.259502674247585,-123.19277811722321,nature,nature,{}
Spirit Park,49.31361320849608,-122.85704572841118,nature,nature,{}
sməqʷəʔelə həw̓aləm̓ew̓txʷ,49.02444010279648,-123.10282472191253,nature,nature,{}
74L - Greenbelt,49.11426806666667,-122.79813766666666,nature,nature,{}
74A - Greenbelt,49.113123418546756,-122.7984074748017,nature,nature,{}
Bridle Ridge Park,49.25797676071747,-122.58290395696311,nature,nature,{}
Blaney Hamlet Park,49.25088586292916,-122.58302269471636,nature,nature,{}
Murdo Frazer Park,49.33516996147824,-123.107153440675,nature,nature,{}
Barber Street Park,49.299828335864255,-122.86432906116171,nature,nature,{}
Latimer Pond Park,49.0495452457468,-122.68105075725401,nature,nature,{}
Wiggins Place Park,49.12511483172317,-122.66951019242188,nature,nature,{}
Tsuyuki Park,49.205126592483865,-122.55151948171063,nature,nature,{}
Storey Green Park,49.21192206318868,-122.60284436803943,nature,nature,{}
Latimer Pond Park,49.05046930256554,-122.68758611876886,nature,nature,{}
Legion Memorial Gardens,49.10493495638849,-122.64808543799863,nature,nature,{}
Harper Park,49.30278201157862,-122.7460515208144,nature,nature,{}
Walton Park,49.288903946258266,-122.80702844348238,nature,nature,{}
Inlet Park,49.281298187730265,-122.83858083763968,nature,nature,{}
East Grove Park,49.26526747663915,-122.90042974358254,nature,nature,{}
Westwind Neighbourhood School Park,49.12987680739324,-123.16512789981157,nature,nature,{}
McKinney Neighbourhood School Park,49.13662837004638,-123.16564412947297,nature,nature,{}
Railway Greenway,49.13164792938161,-123.17017420700431,nature,nature,{}
McMath Neighbourhood School Park,49.130824649768385,-123.17884795985918,nature,nature,{}
Lord Byng Neighbourhood School Park,49.13084834357943,-123.18275153116484,nature,nature,{}
33N - Greenbelt,49.1686089,-122.80993729999999,nature,nature,{}
44I - Greenbelt,49.15879535714937,-122.7870728270369,nature,nature,{}
Maple Lane Neighbourhood School Park,49.138263857708516,-123.14068871731675,nature,nature,{}
Bridge Neighbourhood School Park,49.13679394708741,-123.13252431532658,nature,nature,{}
129A - Greenbelt,49.04384690490513,-122.6864661547265,nature,nature,{}
129B - Greembelt,49.039584466827584,-122.68757290669153,nature,nature,{}
Floathouse Park Reserve,49.0865192659307,-123.10355817404314,nature,nature,{}
Sample's Pathway,49.21589071300615,-122.96221553256005,nature,nature,{}
15-H - Greenbelt,49.191703019206926,-122.76920992771288,nature,nature,{}
Lions Corner Park,49.35141029556493,-123.09724182964591,nature,nature,{}
Green Timbers Urban Forest,49.178207017888745,-122.8297711087409,nature,nature,{}
Green Timbers Urban Forest,49.1773060691525,-122.83209600257466,nature,nature,{}
Delta Heritage Air Park,49.077194658435964,-122.94141399526242,nature,nature,{}
Green Timbers Urban Forest,49.171578733521365,-122.81966849962642,nature,nature,{}
Green Timbers Urban Forest,49.18567303990103,-122.81799732901375,nature,nature,{}
Green Timbers Urban Forest,49.17469948377551,-122.81793160331478,nature,nature,{}
Green Timbers Urban Forest,49.173188159663376,-122.82850378139493,nature,nature,{}
Henry Houston Scott Park,49.118512950592674,-122.72027872756102,nature,nature,{}
Deer Fern Park,49.2463871329937,-122.56892262237659,nature,nature,{}
14G - Greenbelt,49.19671390872425,-122.7914467691068,nature,nature,{}
14G - Greenbelt,49.19734000440624,-122.79228001704563,nature,nature,{}
Jamieson Park,49.142396104681886,-122.65213906624201,nature,nature,{}
Monteray Park,49.349059694054596,-123.07570590382207,nature,nature,{}
Gibby's Field,49.25412753318433,-123.07403632047065,nature,nature,{}
Cypress Trails Park,49.35805345397405,-123.24098349860495,nature,nature,{}
Whonnock Lake Park,49.208789297581454,-122.45106336350447,nature,nature,{}
Brissenden Waterfront Park,49.3269477133921,-123.15567161321073,nature,nature,{}
Thompson Neighbourhood School Park,49.1677613976958,-123.18012480062924,nature,nature,{}
Memorial Peace Park,49.21916450016482,-122.60032628204775,nature,nature,{}
Whippletree Park,49.11521404262596,-122.84104911665177,nature,nature,{}
Sitka Spruce Park,49.24977363985416,-122.78189640970818,nature,nature,{}
Oval Riverside Plaza,49.17543168655166,-123.15234809936429,nature,nature,{}
Brighouse Homestead and Heritage Trees,49.17669823616439,-123.14697427160806,nature,nature,{}
Triangle Park,49.27206473426367,-123.10802819200543,nature,nature,{}
Larwill Park,49.279602761356166,-123.11191480740945,nature,nature,{}
103D - Utility ROW,49.06568121744117,-122.80928669702291,nature,nature,{}
102G - Greenbelt,49.069517859863154,-122.82741952495552,nature,nature,{}
103I - Greenbelt,49.06776726447441,-122.82281639241158,nature,nature,{}
102I - Greenbelt,49.068623089462044,-122.82421409103942,nature,nature,{}
Cresent Rock Beach,49.0342713,-122.877672,nature,nature,{}
Barnston Bare Beach,49.1932439,-122.6722557,nature,nature,{}
Tower Beach,49.26728466080429,-123.26355906780206,nature,nature,{}
East Beach,49.28847941391191,-122.48269908054829,nature,nature,{}
Coldwell Beach,49.39583029294901,-122.88652351181157,nature,nature,{}
Tsawwassen Causeway Beach,49.01734209567067,-123.11445681660962,nature,nature,{}
Baker Beach,49.40546799122408,-123.31093184767174,nature,nature,{}
Pebbly Beach,49.38589943022157,-123.33313802980275,nature,nature,{}
Wreck Beach,49.26137069445022,-123.26189321111315,nature,nature,{}
Trout Lake Beach,49.25424793267974,-123.06178723193639,nature,nature,{}
White Pine Beach,49.32272730769191,-122.8857829827716,nature,nature,{}
Bunzten Lake South Beach,49.34033344566838,-122.8568340747169,nature,nature,{}
White Pine Beach,49.32452763564201,-122.88693429255477,nature,nature,{}
Kitsilano Beach,49.2751746504531,-123.15445921814964,nature,nature,{}
Hadden Beach,49.27815807647978,-123.14889192339119,nature,nature,{}
Third Beach,49.30383391107965,-123.15669875687236,nature,nature,{}
Second Beach,49.2941313505674,-123.15019975125443,nature,nature,{}
English Bay Beach,49.286308587583086,-123.14349995875742,nature,nature,{}
Sunset Beach,49.27846549053995,-123.13823815945572,nature,nature,{}
Jericho Beach,49.273233356876574,-123.19488933443945,nature,nature,{}
Locarno Beach,49.27561014647088,-123.20747912039515,nature,nature,{}
Crescent Beach,49.03996872888635,-122.88091677761248,nature,nature,{}
Blackie Spit,49.06102245430178,-122.87918906293687,nature,nature,{}
Altamont Beach,49.334803747753085,-123.19015183626941,nature,nature,{}
Altamont Beach,49.338206305712035,-123.20059393296985,nature,nature,{}
Main Beach,49.31217635323419,-122.92721811543603,nature,nature,{}
South Beach,49.28941711632598,-122.48953241009848,nature,nature,{}
Mother's Beach,49.3825767694721,-123.33371918732665,nature,nature,{}
Maple Beach,49.29973908881004,-122.92595203996777,nature,nature,{}
Jug Island Beach,49.32995911353012,-122.9150789856897,nature,nature,{}
Spanish Banks Beach,49.27705753217994,-123.21754807699881,nature,nature,{}
Lions Bay Beach,49.45557909852035,-123.23971861694407,nature,nature,{}
Kelvin Grove Beach,49.44978226269647,-123.2394027170134,nature,nature,{}
Brunswick Beach,49.470364376157136,-123.24309048377378,nature,nature,{}
Centennial Beach,49.0183268942182,-123.04198745049305,nature,nature,{}
Lighthouse Lane Neighbourhood Beach,49.340105825584445,-123.43223472603569,nature,nature,{}
Pebble Beach (Roger Curtis Beach),49.34350407069826,-123.42903768516531,nature,nature,{}
Tunstall Bay Community Beach,49.354165755893476,-123.419839923483,nature,nature,{}
Secret Beach,49.27350283388473,-123.16496618898422,nature,nature,{}
White Rock Beach,49.01839624406424,-122.79874354473195,nature,nature,{}
Sandy Beach,49.381651735303016,-123.33159127177495,nature,nature,{}
Batchelor Bay Beach,49.37224852902083,-123.2851081934449,nature,nature,{}
Cates Bay Beach,49.414510452897275,-123.31409600450331,nature,nature,{}
Oasis Beach,49.255955045061796,-123.25593064324343,nature,nature,{}
Thwaytes Landing,49.376429114439816,-122.89019919287041,nature,nature,{}
Brunswick Beach,49.47356374564787,-123.2443194979816,nature,nature,{}
Whiteshell Bank,49.29657394249844,-122.92191877520894,nature,nature,{}
South Beach,49.310578391560995,-122.92781558767732,nature,nature,{}
Bole Beach,49.30836166613402,-122.9281510861964,nature,nature,{}
September Morn Beach,49.370028777744764,-123.3325177984794,nature,nature,{}
Seymour Bay Neighbourhood Beach,49.34179296593675,-123.3570579898091,nature,nature,{}
Alder Cove Neighbourhood Beach,49.33638867257608,-123.36332623224563,nature,nature,{}
Bowen Bay Community Beach,49.364881773399475,-123.4237610624058,nature,nature,{}
King Edward Bay Neighbourhood Beach,49.3704361484236,-123.4272571010869,nature,nature,{}
Clipper Place Neighbourhood Beach,49.375665305243366,-123.41957924361404,nature,nature,{}
Crayola Neighbourhood Beach,49.376720990687275,-123.41725491636585,nature,nature,{}
Grafton Bay Neighborhood Beach,49.40663535731436,-123.36473655518873,nature,nature,{}
Woods Road Neighbourhood Beach,49.41053749164156,-123.3625905869983,nature,nature,{}
Sole Beach,49.41498203319383,-123.32090636175202,nature,nature,{}
Underhill Beach,49.41553707893111,-123.32079569389654,nature,nature,{}
Eagle Cliff Neighbourhood Beach,49.3995475966974,-123.31987533342011,nature,nature,{}
Scarborough Neighbourhood Beach,49.39325032935814,-123.32211485781073,nature,nature,{}
Miller's Landing Neighbourhood Beach,49.39097189018708,-123.31912017419258,nature,nature,{}
Columbine Beach,49.417600293381476,-123.31838867261924,nature,nature,{}
Enchanta Bay Beach,49.41785918434339,-123.31367209414205,nature,nature,{}
Lieben beach,49.39602039932438,-123.32294632028028,nature,nature,{}
Iona Beach,49.220238841861125,-123.21571438389785,nature,nature,{}
Ecclestone Beach,49.38630214312096,-123.32409807708316,nature,nature,{}
David Road Beach,49.38831097969877,-123.31927083171341,nature,nature,{}
Tunstall Bay Community Beach,49.352169581628345,-123.41918950875123,nature,nature,{}
Stearman Beach,49.3391986519108,-123.24392978771546,nature,nature,{}
Yahoo Beach,49.48012268348757,-123.24464019755871,nature,nature,{}
Campers Beach,49.32040448272176,-122.45817872085678,nature,nature,{}
PYP green house,49.2250787,-122.5558519,nature,nature,{}
Norquay Garden,49.2383596,-123.051263,nature,nature,{}
Medicine Wheel,49.2383778,-123.1362325,nature,nature,{}
magnolias and hydrangeas,49.2381873,-123.1327834,nature,nature,{}
Canadian Heritage Garden,49.2382458,-123.1352523,nature,nature,{}
Black Garden,49.2393715,-123.1309647,nature,nature,{}
Southern Hemisphere,49.2395281,-123.130236,nature,nature,{}
Chilean Garden,49.2399123,-123.1303234,nature,nature,{}
South African Garden,49.2399037,-123.1305134,nature,nature,{}
Australia & New Zealand Garden,49.2397451,-123.1303559,nature,nature,{}
ornamental grasses,49.2391724,-123.1299656,nature,nature,{}
Stanley Smith Rock Garden,49.2388935,-123.1304246,nature,nature,{}
Heritage Rose Garden,49.239094,-123.1309543,nature,nature,{}
camelias,49.2382788,-123.1343219,nature,nature,{}
Chevalier Sir Norman Kirby Memorial Garden,49.4589584,-123.2355008,nature,nature,{}
University of British Columbia Botanical Garden,49.25258086996838,-123.24767391209696,nature,nature,{}
Welcome to Delta,49.08343869629815,-123.05770377033723,nature,nature,{}
Rose Garden,49.215157591845,-122.90683299766661,nature,nature,{}
Canadian Flag Garden,49.00339240519249,-122.75732303184031,nature,nature,{}
Rose Garden,49.298769147389365,-123.1359599584311,nature,nature,{}
Rose Garden,49.239563682444,-123.11238259899885,nature,nature,{}
Burquitlam Organic Garden,49.25587194703596,-122.89163717669236,nature,nature,{}
Northeast Burnaby Organic Community Garden,49.25957596923367,-122.90266287462573,nature,nature,{}
Pandora Park Community Garden,49.2823929167783,-123.0593829867651,nature,nature,{}
Hazelnut Meadows Community Gardens,49.126581469523984,-122.83207801013121,nature,nature,{}
Inspiration Garden,49.28619073091009,-122.78512241702273,nature,nature,{}
Robson Community Garden,49.287598170726156,-123.13005741997607,nature,nature,{}
VanDusen Botanical Garden,49.239421855724565,-123.13241334185307,nature,nature,{}
Port Royal Community Garden,49.19549683035244,-122.92551949825115,nature,nature,{}
Butterfly Garden,49.39439496828794,-122.99248224006345,nature,nature,{}
Argyle Village Pollinator Garden,49.326926542579905,-123.15587504854754,nature,nature,{}
Momiji Garden,49.28150252589666,-123.04182173962698,nature,nature,{}
Langley Demonstration Garden,49.099852995492526,-122.63619868484004,nature,nature,{}
Wall St. Community Garden,49.28657885514534,-123.0619020727262,nature,nature,{}
Small Quarry Garden,49.242304063235984,-123.11199367049622,nature,nature,{}
Large Quarry Garden,49.242428786022295,-123.114979434517,nature,nature,{}
St. Francis Of Assisi Garden,49.275317611006926,-123.06335500811497,nature,nature,{}
King George Park Community Garden,49.184258515172715,-123.08670966042226,nature,nature,{}
Bloedel Floral Conservatory,49.24206563534615,-123.11376830451513,nature,nature,{}
Centennial Community Garden,49.03003415000001,-122.81416270000001,nature,nature,{}
Doctor Sun Yat-Sen Classical Chinese Garden,49.279628784003684,-123.10394141280563,nature,nature,{}
Perla Building Park,49.16828971736564,-123.13458390858972,nature,nature,{}
Ted and Mary Greig Rhododendron Garden,49.29468441704288,-123.14607628965501,nature,nature,{}
Ted and Mary Greig Rhododendron Garden,49.29346943547449,-123.14347250444423,nature,nature,{}
Senior green house,49.224717350000006,-122.55293310000002,nature,nature,{}
PYP green house,49.225101174350904,-122.5558344453196,nature,nature,{}
Fragrance Garden,49.27136997675854,-123.25583370359335,nature,nature,{}
Chiba Garden,49.31304044991766,-123.08510999186842,nature,nature,{}
Perennial Garden,49.14798419393675,-122.78100572422548,nature,nature,{}
Eva Bene Butterfly Garden,49.02966128648978,-122.814931754406,nature,nature,{}
Gardeners of the Galaxy,49.266518700000006,-123.09758173333334,nature,nature,{}
Nestor John Izowsky Memorial Rose Garden,49.02172319085879,-122.80078284987829,nature,nature,{}
Finnie's Garden,49.24667917966898,-122.80951314293331,nature,nature,{}
Serenity Garden,49.24860628914655,-122.80488905896362,nature,nature,{}
Dried Flower Arrangers' Garden,49.2407570584079,-123.13174367351137,nature,nature,{}
Heather Garden,49.23958216223939,-123.13129244211315,nature,nature,{}
Stone Garden,49.23930972127544,-123.13585763918302,nature,nature,{}
Alma VanDusen Garden,49.2384919168974,-123.13730053519873,nature,nature,{}
Canadian Medicinal Garden,49.238225159582264,-123.13654212282765,nature,nature,{}
Meditation Garden,49.23859494341948,-123.1348609225666,nature,nature,{}
Japanese Collection,49.23814960397924,-123.1343468126752,nature,nature,{}
evergreen azealeas,49.23852389404442,-123.13419325841798,nature,nature,{}
tree peonies,49.238724873389515,-123.13393416156829,nature,nature,{}
Formal Rose Garden,49.23886986670939,-123.13070883336948,nature,nature,{}
perennials,49.23907625723532,-123.13135374817018,nature,nature,{}
Loderi Rhododendrons,49.238383382639164,-123.13088661466776,nature,nature,{}
witchhazels,49.23819363753515,-123.13334693553792,nature,nature,{}
vegetable garden,49.23856093182686,-123.13663900525631,nature,nature,{}
Friendship Garden,49.087964420905415,-123.05207889874539,nature,nature,{}
Embark Burnaby Learning Garden,49.276550019409605,-122.91428386257476,nature,nature,{}
North Delta Recreation Centre Rain Garden,49.15733909317461,-122.9077722510983,nature,nature,{}
Butterfly Garden,49.244205823243576,-122.93565648747006,nature,nature,{}
North Delta Evangelical Free Church Rain Garden,49.155895807110504,-122.9101302083629,nature,nature,{}
Zhengzhou Exchange Garden,49.186058847404105,-123.13210030829492,nature,nature,{}
Bear Creek Gardens,49.15923365126208,-122.83857574230271,nature,nature,{}
Alexandra Neighbourhood House Park,49.05557838381284,-122.8839982479606,nature,nature,{}
Air Force Garden of Remembrance,49.300181445146414,-123.13437444374345,nature,nature,{}
Ocean Park Community Orchard,49.04320951467614,-122.86708115857573,nature,nature,{}
Community Bee Garden,49.04273954924226,-122.86694801243793,nature,nature,{}
Queen Elizabeth Meadows Community Garden,49.17382697478255,-122.84974573881594,nature,nature,{}
Eagles Estate Heritage Garden,49.234191470953476,-122.96533480914859,nature,nature,{}
Chalmers Rain Garden,49.141501334020944,-122.91020225081931,nature,nature,{}
Fleetwood Gardens,49.14757244876408,-122.7798645803043,nature,nature,{}
Woodland Garden,49.14741768353092,-122.7793607876201,nature,nature,{}
Acute Care Patient Park,49.263783498233046,-123.2469197232773,nature,nature,{}
McKitrick Garden,49.14792892399837,-122.91604088901686,nature,nature,{}
John Hume Family Memorial Garden,49.233297449907845,-122.8923073573253,nature,nature,{}
New Life Community Garden,49.251372890759406,-122.91032104495487,nature,nature,{}
Kuno Garden,49.12506500956506,-123.19377663089537,nature,nature,{}
Tian-Jin Garden,49.25393422449916,-123.01948484833278,nature,nature,{}
Kushiro Garden,49.2429966784257,-122.9734039482818,nature,nature,{}
David Truman Memorial Bird Garden,49.100902393392175,-122.63814713725398,nature,nature,{}
The Learning Farm,49.100176000818635,-122.63605960591484,nature,nature,{}
Beverley and Clay Rose Garden,49.10007643724082,-122.63823618251898,nature,nature,{}
Simcoe Community Garden,49.20325336461537,-122.91727068900954,nature,nature,{}
Walnut Grove Community Garden,49.16715376999041,-122.63950018736176,nature,nature,{}
Rooftop Garden,49.26814753091466,-123.24774399151639,nature,nature,{}
Cook Community Garden,49.165462263149784,-123.12974962499035,nature,nature,{}
Cheyenne Community Garden,49.24150564999999,-123.048075,nature,nature,{}
Madge Hogarth Garden,49.28051982076011,-122.92335163252032,nature,nature,{}
Riverport Community Garden,49.13650576879697,-123.06057086941965,nature,nature,{}
Dundee Community Garden,49.23578239844256,-123.04797262519433,nature,nature,{}
Moodyville Community Garden,49.30734632686166,-123.06179443647233,nature,nature,{}
Devon Gardens Rain Garden,49.16451331241015,-122.91490558197185,nature,nature,{}
Grafton Agricultural Commons,49.37111773414363,-123.36338192460241,nature,nature,{}
Chén̓chenstway Healing Garden and Indigenous Food Forest,49.2854403166471,-123.06215655309526,nature,nature,{}
Patti Goldicutt Memorial Garden,49.13299810467322,-122.53974484266043,nature,nature,{}
Earthwise Society Garden and Farm,49.0081956943664,-123.04815299105694,nature,nature,{}
Alder Community Garden,49.306034673872794,-123.06723172576255,nature,nature,{}
St. David’s Sharing Garden,49.306557618718735,-123.06569776084531,nature,nature,{}
Mary Comber Miles Indigenous Plant Garden,49.45817801461775,-123.23746846203058,nature,nature,{}
Rhododendron Garden,49.2078337562417,-122.45146662581986,nature,nature,{}
Gerry Garden,49.32070098578219,-123.04597266436832,nature,nature,{}
Kingsway & Earles Temporary Community Garden,49.237158754036955,-123.04858574042747,nature,nature,{}
Bakerview Ecodairy,49.0279876,-122.2648052,nature,nature,{}
Play Abby,49.0402184,-122.2774917,nature,nature,{}
Valley Wake Park,49.025837,-122.3466072,nature,nature,{}
Countdown Escape Rooms,49.049926,-122.2908745,nature,nature,{}
CF-101 Voodoo,49.0202881,-122.3869012,nature,nature,{}
Santa Village,49.0485186,-122.3121256,nature,nature,{}
Silverbrook U-catch Trout Farm,49.0267603,-122.4274613,nature,nature,{}
Farmville,49.0092112,-122.3163248,nature,nature,{}
School Area,49.0094386,-122.3172166,nature,nature,{}
International Friendship Garden & Cultural Gateway,49.0544940453354,-122.32901080155742,nature,nature,{}
Mini Golf,49.03846349644605,-122.22327973053682,nature,nature,{}
Terror at Tanglebank,49.07761976783009,-122.39667268992024,nature,nature,{}
Tuscan Farm Gardens,49.126918901126494,-122.38357139710715,nature,nature,{}
Clayburn Creek Park,49.0763875,-122.2236784,nature,nature,{}
Mill Lake Park,49.04442314747888,-122.31133879156546,nature,nature,{}
Arbour Park,49.04885115364846,-122.29367066230817,nature,nature,{}
Maclure Trail Park,49.063181047530634,-122.34564729587937,nature,nature,{}
Ellwood Park,49.05543749623628,-122.35100581222964,nature,nature,{}
Fishtrap Creek Park,49.05608329487816,-122.3483193211162,nature,nature,{}
Woodstock Park,49.04440856245479,-122.25284441705415,nature,nature,{}
Blackberry Park,49.063921800881346,-122.30492612072084,nature,nature,{}
Cassiar Park,49.058774546334334,-122.2569869826362,nature,nature,{}
Christmas Tree Park,49.04878410767645,-122.28855931542039,nature,nature,{}
Everett Park,49.04250222003607,-122.25513668344156,nature,nature,{}
Immel Park,49.060255341503705,-122.27037055623309,nature,nature,{}
Szeliga Park,49.022354142329625,-122.27070644650772,nature,nature,{}
Lonzo Creek Park,49.04260413214343,-122.26894932068521,nature,nature,{}
Lower Enns Brook Park,49.05622659709793,-122.3658634481657,nature,nature,{}
Lower Sumas Mountain Park,49.05248135062769,-122.22402904138832,nature,nature,{}
McKee Creek Park,49.065334670200336,-122.25176527620435,nature,nature,{}
McKee Peak Park,49.06198819603237,-122.21269238213556,nature,nature,{}
Munroe Park,49.040144502158086,-122.2442491608464,nature,nature,{}
Palfy Park,49.06556104236404,-122.25760658856441,nature,nature,{}
Stoney Creek Park,49.07021103250537,-122.26124403295272,nature,nature,{}
Sandpipper Park,49.05933848065393,-122.36954362248258,nature,nature,{}
Sandy Hill Park,49.06837732960442,-122.24524609469782,nature,nature,{}
Straiton Park,49.075973180369914,-122.24074917174016,nature,nature,{}
Townline Hill Park,49.06684616841516,-122.36698775914151,nature,nature,{}
Uplands Park,49.049784683383464,-122.2255583472845,nature,nature,{}
Larch Park,49.0506222777257,-122.27246579139803,nature,nature,{}
Gable Court Park,49.04889171324877,-122.2212478859917,nature,nature,{}
Southern Park,49.05694650565019,-122.35335152196967,nature,nature,{}
Matsqui Prairie Park,49.11225886834245,-122.29351441386055,nature,nature,{}
McDonald Park,49.09525014455574,-122.12912372452756,nature,nature,{}
Gobind Park,49.06052903445448,-122.37327653357103,nature,nature,{}
Clearbrook Trail Park,49.07171786870042,-122.34166002681359,nature,nature,{}
Hougen Park,49.05091033224017,-122.18170574393207,nature,nature,{}
Douglas Taylor Park,49.105236220308,-122.36936304393829,nature,nature,{}
Matsqui Trail Regional Park,49.12637436589988,-122.27376442920941,nature,nature,{}
Bateman Park,49.0728482813146,-122.2645816174636,nature,nature,{}
Rockhill Park,49.0607212663542,-122.3621423498615,nature,nature,{}
Nadeau Park,49.06081115259179,-122.35760030111982,nature,nature,{}
Grant Park,49.04153620341989,-122.34154323388884,nature,nature,{}
Fairfield Park,49.06623268722099,-122.33164288550807,nature,nature,{}
Austin Park,49.06111790320672,-122.33437383646442,nature,nature,{}
Inspiration Park,49.05289149092795,-122.31770049998646,nature,nature,{}
Oriole Park,49.05581895783454,-122.32259149979501,nature,nature,{}
Garden Park,49.0530299065558,-122.33845328893626,nature,nature,{}
Ravine Park,49.04604611294919,-122.29945225610133,nature,nature,{}
Jubilee Park,49.04776676511219,-122.29283203739172,nature,nature,{}
Switzer Park,49.047889482632336,-122.29667088351596,nature,nature,{}
Oakridge Park,49.04210696699925,-122.34740817832868,nature,nature,{}
Martens Park,49.04355713333333,-122.35045810000001,nature,nature,{}
Crystal Park,49.042711304410744,-122.34942518167264,nature,nature,{}
Glenridge Park,49.05517721157258,-122.25631271101928,nature,nature,{}
Garibaldi Park,49.056587848605375,-122.31597513215004,nature,nature,{}
Gardner Park,49.052356727976196,-122.36503790769056,nature,nature,{}
Fishtrap Creek Park,49.05074678113871,-122.35745808364565,nature,nature,{}
J A Spud Murphy Park,49.048353073820756,-122.3301937422308,nature,nature,{}
Clearbrook Park,49.06874516885181,-122.33320695344528,nature,nature,{}
Crossley Park,49.0496267134459,-122.26396692230631,nature,nature,{}
Bevan Park,49.042263147307985,-122.32525775228389,nature,nature,{}
McMillan Park,49.0472115317462,-122.2619804437626,nature,nature,{}
Hoon Park,49.0370031113195,-122.30245549414732,nature,nature,{}
Civic Plaza,49.05317908860539,-122.32896435359044,nature,nature,{}
DeLair Park,49.0379574490976,-122.23902531276937,nature,nature,{}
Peardonville Park,49.04554737339062,-122.33736413767262,nature,nature,{}
Albert Dyck Memorial Park,49.026315413324056,-122.34755210126869,nature,nature,{}
Abbotsford Exhibition Park,49.06382666363829,-122.32434570840044,nature,nature,{}
Gladwin Park,49.06607243350472,-122.31892850678528,nature,nature,{}
Dave Kandal Park,49.06691618535632,-122.3780712427971,nature,nature,{}
Newcastle Park,49.06928693695335,-122.33987946744894,nature,nature,{}
Ponderosa Park,49.06151892244904,-122.35240327533535,nature,nature,{}
Conway Park,49.05487126451946,-122.29877689517502,nature,nature,{}
Willband Creek Park and Detention Pond,49.07068031866843,-122.28242136443957,nature,nature,{}
Saddle Park,49.059473961880734,-122.2656933296363,nature,nature,{}
Homestead Park,49.06925567929713,-122.35516446004992,nature,nature,{}
Babich Park,49.05652403645221,-122.29842151532168,nature,nature,{}
Prince Charles Park,49.06419147387694,-122.24260650789827,nature,nature,{}
Callaghan Park,49.081299742609886,-122.2235209247532,nature,nature,{}
Eagle Mountain Park,49.047891108048134,-122.24184318804191,nature,nature,{}
Allen Park,49.05236136812319,-122.3025774902695,nature,nature,{}
Winfield Park,49.03813356799422,-122.22570565084568,nature,nature,{}
Mountain Village Park,49.04661858697751,-122.23312151002135,nature,nature,{}
Aero Park,49.05104180889332,-122.35102649139293,nature,nature,{}
Huntingdon Park,49.00554800458411,-122.26115148194434,nature,nature,{}
Century Park,49.05422139023213,-122.30357186600786,nature,nature,{}
Ridgeview Park,49.06610384961388,-122.3550705282261,nature,nature,{}
Charlotte Park,49.05557889045603,-122.34090697869223,nature,nature,{}
Palm Court Park,49.055638645839366,-122.3463461498504,nature,nature,{}
Kalgidhar Park,49.06498724087946,-122.37361379320386,nature,nature,{}
Swensson Park,49.0519805324879,-122.45321593893364,nature,nature,{}
Pepin Brook Park,49.04272021110758,-122.41079296949457,nature,nature,{}
Old Riverside Park,49.06366736171412,-122.31259858775667,nature,nature,{}
Old Riverside Park,49.06682684169752,-122.31220579574263,nature,nature,{}
Hughes Park,49.027071838071656,-122.3382736089163,nature,nature,{}
Eastview Park,49.05688251663368,-122.30584462550792,nature,nature,{}
Horn Creek Park,49.05852944807471,-122.3112305151912,nature,nature,{}
Bradner Park,49.09737045815921,-122.42885792375247,nature,nature,{}
Berks Park,49.05640541638228,-122.26598575867594,nature,nature,{}
Stoney Creek Park,49.070379853202276,-122.26062878372815,nature,nature,{}
Amblewood Park,49.03284424713211,-122.27858009992443,nature,nature,{}
Ascott Park,49.063882808095116,-122.26519137635552,nature,nature,{}
Juniper Park,49.06432854144422,-122.28118852892636,nature,nature,{}
Berry Park,49.03669951115158,-122.28389379979097,nature,nature,{}
Renton Park,49.04405152783928,-122.2746738999819,nature,nature,{}
McKinley Park,49.068378893613875,-122.24052097230194,nature,nature,{}
Keats Park,49.032326251419,-122.30398622593113,nature,nature,{}
Ketch Park,49.02989043130406,-122.29481373279862,nature,nature,{}
Kaslo Park,49.028347513290726,-122.29862714625246,nature,nature,{}
Trafalgar Park,49.06042534892938,-122.30590074962811,nature,nature,{}
Webster Park,49.04051801610551,-122.35296753210466,nature,nature,{}
Shadbolt Park,49.080167425658736,-122.22549540052877,nature,nature,{}
Hogan Family Nature Park,49.06444962910757,-122.42988607061855,nature,nature,{}
Shore Park,49.036438239013826,-122.28696643219122,nature,nature,{}
Gilmour Park,49.03482994264108,-122.28397908379573,nature,nature,{}
Atwood Park,49.081186585910416,-122.21974395308783,nature,nature,{}
Callaghan Park,49.08230863326211,-122.22174117130892,nature,nature,{}
Tom Thomson Park,49.080031606150705,-122.22899337839199,nature,nature,{}
Mathers Park,49.084819390692566,-122.2188755202106,nature,nature,{}
Wren Park,49.05895875618846,-122.30074756714193,nature,nature,{}
Silvertree Park,49.05298976376862,-122.29928575127263,nature,nature,{}
Williams Park,49.061589197044846,-122.31831680859187,nature,nature,{}
Aspen Park,49.07215357840938,-122.3110756824222,nature,nature,{}
