name,lat,lon,type,amenity,tags
Golden Time,49.178472,-123.1296141,food,food,{}
Taiwan Taipei Original Pot,49.1776149,-123.128193,food,food,{}
Seto Japanese Restaurant,49.1775012,-123.1295891,food,food,{}
Wang Shun Ge Restaurant,49.177509,-123.1298099,food,food,{}
Elysium Korean Bistro & Restaurant,49.1778825,-123.130528,food,food,{}
Pho An Nam,49.1642073,-123.136373,food,food,{}
Planet India Restaurant,49.1339419,-122.839023,food,food,{}
Nammos Estiatorio,49.249452,-123.08988,food,food,{}
Good Sushi,49.2498662,-123.089867,food,food,{}
Penang Bistro,49.2497256,-123.0898914,food,food,{}
Bonjour Vietnam Bistro,49.249653,-123.089883,food,food,{}
Zab Bite,49.2477451,-123.0903813,food,food,{}
Ki Tea House Cafe,49.2209612,-122.9884416,food,food,{}
Singapore Hawker,49.218813,-122.964549,food,food,{}
Pearl Hot Pot,49.2187448,-122.964549,food,food,{}
Pho Century Fine Vietnamese Cuisine,49.2186513,-122.9643198,food,food,{}
Golphis Steak & Lobster,49.2763822,-122.857784,food,food,{}
Coffeeholic,49.2469558,-122.892087,food,food,{}
Apna Chaat House,49.1390234,-122.889592,food,food,{}
Shanghai Wonderful Restaurant,49.1917591,-123.1203155,food,food,{}
Burgoo,49.27993,-123.127571,food,food,{}
KJ Enjoy Garden Restaurant,49.2299272,-122.6889877,food,food,{}
Paliotti's,49.2207535,-122.5974758,food,food,{}
Hot Pho Restaurant,49.2202895,-122.5970901,food,food,{}
Socrates Grill,49.219047,-122.6482392,food,food,{}
Sushi Umibe,49.219752,-122.6483998,food,food,{}
Desi Village Indian Cuisine,49.217648,-122.644441,food,food,{}
Sushi Guru,49.2176042,-122.643971,food,food,{}
Home Restaurant,49.2173385,-122.6212151,food,food,{}
Kitchen on the Ridge,49.2169895,-122.6022716,food,food,{}
Chameleon,49.219839,-122.6019018,food,food,{}
Kocodak Korean Fried Chicken & Bar,49.2203692,-122.6019047,food,food,{}
Silver House Restaurant,49.2203671,-122.6024155,food,food,{}
Gratia Bakery & Cafe,49.2206129,-122.6062531,food,food,{}
La Trattoria,49.2203841,-122.6068322,food,food,{}
Sushi Sama,49.2207588,-122.590875,food,food,{}
Ganh Vietnamese Kitchen,49.2392457,-123.052792,food,food,{}
Colour See See Shanghainese Cuisine,49.2286986,-122.999749,food,food,{}
RIB & CHICKEN,49.1043212,-122.6505336,food,food,{}
Maru Sushi,49.1037212,-122.6503236,food,food,{}
Pho 777 Vietnamese Restaurant,49.1035063,-122.6516175,food,food,{}
Venetis Restaurant,49.1034035,-122.6538181,food,food,{}
Egg Bomb,49.1051536,-122.659458,food,food,{}
Lemon Bakery,49.1071104,-122.665652,food,food,{}
Hao's Lamb Restaurant,49.1827333,-123.1355343,food,food,{}
Double East Cuisine,49.1830166,-123.1356211,food,food,{}
Gaya Sushi,49.2582234,-122.9554552,food,food,{}
Liuyishou Hotpot,49.2235225,-122.983696,food,food,{}
Sugar Lab,49.2234245,-122.9860601,food,food,{}
Song Tea,49.2234415,-122.986855,food,food,{}
BenGong's Tea,49.2234409,-122.986958,food,food,{}
Chettinad Dosa Palace,49.2393211,-122.963657,food,food,{}
Deer Lake Wonton House,49.239247,-122.963227,food,food,{}
All India Sweets & Restaurant,49.2250996,-123.1014359,food,food,{}
Himalaya Restaurant,49.2248105,-123.1018704,food,food,{}
Railtown Cafe,49.2802382,-123.123258,food,food,{}
Wela,49.2798153,-123.123638,food,food,{}
Obanhmi,49.2425045,-123.059877,food,food,{}
Ngon Banh Mi & Tea,49.2427336,-123.060367,food,food,{}
Cafe Xu Hue,49.2427566,-123.0604222,food,food,{}
Veggie Bowl,49.2428186,-123.060566,food,food,{}
The Cockpit,49.290443,-123.1176585,food,food,{}
The Ramen Butcher,49.2787144,-123.0987322,food,food,{}
Fat Mao Noodles,49.278694,-123.0989508,food,food,{}
Blnd Tger Dumplings,49.2787007,-123.0979477,food,food,{}
Juke,49.279349,-123.100307,food,food,{}
Pizza Coming Soon,49.2805444,-123.1001444,food,food,{}
Sai Woo,49.2802904,-123.1010089,food,food,{}
Jade Dynasty Restaurant,49.2805215,-123.1009776,food,food,{}
Truck Stop Cafe,49.2750488,-123.0770364,food,food,{}
Yu Ki BBQ Kitchen,49.2255504,-123.054278,food,food,{}
Pho Thai Ha,49.2254057,-123.053511,food,food,{}
Bibi's Kitchen,49.271731,-123.0951589,food,food,{}
Sushi Man,49.3237443,-123.1111037,food,food,{}
Capilano Sushi,49.3244385,-123.1081907,food,food,{}
C-Lovers Fish & Chips,49.3245337,-123.1074028,food,food,{}
Kypriaki Mediterranean Grill,49.3240676,-123.1120326,food,food,{}
Pho Garden,49.3235304,-123.1143513,food,food,{}
Casa Corsi,49.3237372,-123.115068,food,food,{}
Jade Garden Kitchen,49.3236975,-123.1072957,food,food,{}
Bean Around The World Coffees,49.3228237,-123.1079762,food,food,{}
Douce Diner,49.3219373,-123.1075841,food,food,{}
Niu Niu BBQ,49.2590457,-123.138928,food,food,{}
The Canadian Brewhouse & Grill,49.1776547,-123.123666,food,food,{}
Golden Sichuan Hotpot,49.1786715,-123.121079,food,food,{}
Wahaha Tea,49.1780512,-123.121115,food,food,{}
Bánh Mì Très Bon,49.1777448,-123.1211054,food,food,{}
Tsukiji Japanese Restaurant,49.1779354,-123.125374,food,food,{}
Kingspark Steak House,49.1703624,-123.1323842,food,food,{}
Chuan BBQ Restaurant,49.1705561,-123.1323956,food,food,{}
Fisherman's Seafood House,49.1707296,-123.132402,food,food,{}
Beijing Hot Pot,49.1704519,-123.1329301,food,food,{}
Banzai Sushi House,49.1706579,-123.133061,food,food,{}
Tsim Chai Noodles,49.1705547,-123.133066,food,food,{}
Samsoonie Noodle & Rice,49.1707529,-123.1334818,food,food,{}
Enjoy Cafe 1+1,49.1708683,-123.134169,food,food,{}
Thai Box Restaurant,49.1699868,-123.134371,food,food,{}
Chef Tony Seafood Restaurant,49.1805031,-123.1360938,food,food,{}
Gang Nam Korean BBQ,49.1802486,-123.1340092,food,food,{}
The Master Kitchen,49.1803048,-123.1343013,food,food,{}
JiangNan Wok,49.1872375,-123.13188,food,food,{}
Cantonese BBQ,49.1875086,-123.128632,food,food,{}
Yah-Yah-Ya,49.187245,-123.12885,food,food,{}
Janice Cake Shop,49.1876394,-123.1299013,food,food,{}
Meet Fresh,49.1877525,-123.1304033,food,food,{}
Fortune Terrace Chinese Cuisine,49.1741565,-123.1491399,food,food,{}
Phở M&K Vietnamese House,49.1690148,-123.133937,food,food,{}
Converge Restaurant,49.1689882,-123.135258,food,food,{}
Royal Seafood Restaurant,49.1551899,-123.124699,food,food,{}
DAAN Korean Cuisine,49.1551956,-123.12462,food,food,{}
Azure Play Cafe,49.1541375,-123.1242467,food,food,{}
Dosa Factory,49.2509254,-123.077162,food,food,{}
Fresh Sushi,49.2757358,-123.1151565,food,food,{}
Biercraft,49.2780055,-122.912328,food,food,{}
That Place 4 Pasta & Pizza,49.2369689,-122.870433,food,food,{}
Sushi Cafe,49.1806432,-123.1600445,food,food,{}
Irori Sushi,49.2684698,-123.1853865,food,food,{}
Double DD Pizza,49.26844,-123.1821901,food,food,{}
Tyybeh,49.2682491,-123.1690256,food,food,{}
Chewie's Chicken & Biscuits,49.2682488,-123.1687379,food,food,{}
Healthy Noodle House,49.2682236,-123.16677,food,food,{}
Zest Japanese Cuisine,49.2579533,-123.1678222,food,food,{}
Stong's Replenish Cafe,49.2487697,-123.1854212,food,food,{}
Wild Sushi,49.2483246,-123.1850356,food,food,{}
Cosy Inn Cafe,49.2465989,-123.1854074,food,food,{}
Bells & Whistles,49.2462956,-123.1853981,food,food,{}
The Cheese Inn,49.245461,-123.1854346,food,food,{}
Bynns,49.2464996,-123.1854116,food,food,{}
Trattoria Italian Kitchen,49.2301514,-123.003978,food,food,{}
Cafe Bel,49.2833387,-123.1190854,food,food,{}
Lion Hot Pot,49.3241041,-123.1121169,food,food,{}
Burdock & Co,49.2609848,-123.1007601,food,food,{}
Le Crocrodile,49.2826171,-123.125193,food,food,{}
Brown's Socialhouse,49.1206336,-122.890725,food,food,{}
Sushiway,49.2420515,-122.760669,food,food,{}
Stanley's Bar and Grill,49.2996655,-123.1338483,food,food,{}
ZUBU Ramen,49.2242006,-122.999661,food,food,{}
Boson Coffee,49.1937586,-123.122834,food,food,{}
Mandarin Hong Kong Cafe,49.2486124,-123.1252499,food,food,{}
Kim Express,49.248523,-123.1254837,food,food,{}
City 1 cafe,49.2485238,-123.1255358,food,food,{}
Vonns,49.2873576,-123.141418,food,food,{}
Blue Parrot Coffee,49.2439478,-123.1073594,food,food,{}
Shaughnessy Cafe,49.244046,-123.1238522,food,food,{}
The Red Wagon Cafe,49.2809895,-123.0611172,food,food,{}
Mc Burney Coffee & Tea House,49.1040175,-122.6539858,food,food,{}
RV's Butter Kitchen,49.2769143,-123.1307852,food,food,{}
Jamila's Kitchen,49.2615373,-123.069611,food,food,{}
Kuro Sushi & Bar,49.2698716,-123.043987,food,food,{}
LA Grill,49.1549186,-123.1581366,food,food,{}
Belmondo Cafe,49.3070111,-123.017431,food,food,{}
Tuscany Restaurant,49.3794658,-123.3355263,food,food,{}
The Village Baker Cafe',49.3787646,-123.3381748,food,food,{}
The Ruddy Cafe,49.379389,-123.33821,food,food,{}
Sushi Aji,49.2336169,-123.03446,food,food,{}
Happy Tree House BBQ,49.2318915,-123.02888,food,food,{}
My Frosty,49.2690014,-123.0445183,food,food,{}
Song,49.2630067,-123.0985977,food,food,{}
Tekkaba,49.2822286,-123.1027407,food,food,{}
La Mezcaleria,49.2701295,-123.069429,food,food,{}
Grounds for Appeal,49.2776864,-123.116068,food,food,{}
Fishworks,49.3117439,-123.0790782,food,food,{}
Toloache Mexican Kitchen,49.2850132,-123.117913,food,food,{}
Ragazzi Pizza Co.,49.2504667,-123.0417872,food,food,{}
Carp,49.2622886,-123.0958251,food,food,{}
BA LE Deli & sandwiches,49.184894,-122.798952,food,food,{}
Little Tea House,49.1846395,-122.7988061,food,food,{}
Little Tokyo Sushi,49.3101746,-123.0828871,food,food,{}
Pho Georgia Express,49.2816876,-123.116537,food,food,{}
Yaas Grill House,49.3281564,-123.0725782,food,food,{}
Indian Fusion,49.3279483,-123.0724252,food,food,{}
Haru Sushi,49.3279098,-123.0724225,food,food,{}
Bori Korean Restaurant,49.3278642,-123.0724211,food,food,{}
Bubble Tea Bluemoon,49.3278104,-123.0724142,food,food,{}
Sushi UMI,49.3271302,-123.072477,food,food,{}
Tequila Cocina Cantina & Traditional Mexican Eatery,49.3268197,-123.0724864,food,food,{}
Chilli Lee Szechuan Cuisine,49.3267078,-123.0724863,food,food,{}
Pawans Indian Kitchen,49.3266675,-123.0724874,food,food,{}
Nori,49.2662407,-123.247515,food,food,{}
Jamjar,49.2662923,-123.2471797,food,food,{}
350°F Korean Fried Chicken,49.2620586,-123.0333402,food,food,{}
La Taqueria Pinche Taco Shop,49.2635577,-123.1126736,food,food,{}
The Fried Chicken Works Korean,49.3099998,-123.0820407,food,food,{}
South Castle Korean Restaurant,49.3118642,-123.0764933,food,food,{}
Takenaka Uni Bar,49.2831459,-123.103036,food,food,{}
Sura Korean,49.2888741,-123.13173,food,food,{}
Hongdae Pocha Korean,49.2898464,-123.133158,food,food,{}
Jambo Grill,49.2349593,-123.037182,food,food,{}
Fresh Restaurant & Lounge,49.1919591,-122.798649,food,food,{}
Saku,49.2892247,-123.132281,food,food,{}
Original Joe's,49.2786125,-123.1160181,food,food,{}
Patisserie Fur Elise,49.2786063,-123.116857,food,food,{}
Greek Islands Restaurant,49.1757579,-122.801653,food,food,{}
Gringo,49.3126822,-123.0774776,food,food,{}
Winston,49.3130233,-123.077144,food,food,{}
Doma Sushi,49.1991209,-122.7773056,food,food,{}
DDDN Pan Pizza,49.1992145,-122.7773115,food,food,{}
Luxe Chinese Seafood Restaurant,49.1158455,-122.6794095,food,food,{}
Juno,49.2644127,-123.0699587,food,food,{}
Helen's Grill,49.2486397,-123.100827,food,food,{}
Manoush’eh,49.2766598,-123.1256875,food,food,{}
Milano Cafe,49.2637142,-123.1087033,food,food,{}
Peckinpah,49.2834375,-123.10443,food,food,{}
The Parlour,49.2766922,-123.120266,food,food,{}
Cafeoca Brazilian Bistro,49.2808864,-123.0145303,food,food,{}
In the Moment Coffee,49.281288,-123.025441,food,food,{}
Sushi King George,49.190348,-122.8450114,food,food,{}
The Mexican Antojitos y Cantina,49.278797,-123.124006,food,food,{}
Sunshine Classic Diner,49.264159,-123.165409,food,food,{}
Yoko Sushi,49.1578741,-122.7783671,food,food,{}
Mauna Sushi,49.1996433,-122.8115581,food,food,{}
Pho Tau Bay,49.1981845,-122.8119782,food,food,{}
Cabizerra Bistro,49.1990607,-122.8134494,food,food,{}
Song Huong Vietnamese Restaurant,49.1990766,-122.8159015,food,food,{}
Cafeteria,49.2477393,-123.2306549,food,food,{}
Rusty's Pub,49.1026558,-122.7303622,food,food,{}
Coast & Country Diner,49.1039028,-122.7345519,food,food,{}
Arirang Korean Hot Pot,49.1913445,-122.8084276,food,food,{}
K Pop Bubble Tea,49.1912858,-122.8085132,food,food,{}
Manis Pan-Asian Eatery,49.1981403,-122.8421071,food,food,{}
Golden River,49.1027064,-122.6450894,food,food,{}
Sarpanch Sweets & Restaurant,49.1990389,-122.8164158,food,food,{}
Brown's Socialhouse Langley Centre,49.1149319,-122.6680737,food,food,{}
SushiCo Japanese Restaurant,49.1149853,-122.667885,food,food,{}
Firecrust Neapolitan Pizzeria,49.112948,-122.6638414,food,food,{}
Burnt Orange Cafe + Bistro,49.2808877,-123.0075969,food,food,{}
Ophelia,49.269504,-123.1081658,food,food,{}
54th Ave Cafe,49.2193183,-123.0410871,food,food,{}
SunTea,49.2248956,-122.989539,food,food,{}
Uncle Willy's Buffet,49.2258237,-122.994418,food,food,{}
Pot Empire,49.2271784,-122.994952,food,food,{}
Ramie's Greek Restaurant,49.2316909,-123.00871,food,food,{}
Pho 24 Express,49.2313875,-123.009081,food,food,{}
Cafe Loyal,49.1922303,-123.0924535,food,food,{}
Tacofino Commissary,49.2813264,-123.0574659,food,food,{}
Miyako Sushi,49.2813269,-123.0573421,food,food,{}
It's Okay,49.2812821,-123.0550368,food,food,{}
St. Lawrence Restaurant,49.2832655,-123.0978958,food,food,{}
Cuhillo,49.2832876,-123.0980745,food,food,{}
The Uncommon Cafe,49.2831728,-123.0935162,food,food,{}
MILA,49.2796054,-123.100279,food,food,{}
Shamshiri Caveman International & Persian Restaurant,49.2796207,-123.1011093,food,food,{}
Skewers Souvlaki Pita Bar,49.2831638,-123.10353,food,food,{}
Petriochor Social,49.2834234,-123.1064112,food,food,{}
Royal Paan,49.2427766,-123.004051,food,food,{}
Oriental Rice Noodle,49.1712762,-123.1348734,food,food,{}
Insadong,49.2457299,-122.891401,food,food,{}
Fuku Ramen & Sushi,49.2687365,-123.0457293,food,food,{}
Delicious Pho,49.2786385,-123.115315,food,food,{}
Calabash Bistro,49.2810356,-123.104202,food,food,{}
Sun Tea,49.1721939,-123.1335185,food,food,{}
Reggiano's Pizza,49.2729799,-122.756447,food,food,{}
Pho Noodle House,49.2707223,-122.7551988,food,food,{}
Boca Grande Donuts & Mexican Food,49.0907753,-123.086285,food,food,{}
Kyle's Cafe,49.2609826,-123.070038,food,food,{}
Firecrust Neopolitan Pizzeria,49.2777744,-123.1275201,food,food,{}
Sweet Puffin,49.2217743,-122.9884902,food,food,{}
Jerusalem Grill,49.1104583,-122.6767503,food,food,{}
Black & Blue,49.284544,-123.122899,food,food,{}
Crispy,49.3229652,-123.0991665,food,food,{}
Yummy Donair & Kebab,49.3234467,-123.0993769,food,food,{}
Carver's,49.1704316,-123.1463632,food,food,{}
Pizza64,49.1186617,-122.7576087,food,food,{}
Golden Sweets & Restaurant,49.1180631,-122.7569274,food,food,{}
The Great Indian Cuisine,49.1586386,-122.7799669,food,food,{}
Tobiko Sushi,49.1583035,-122.780206,food,food,{}
Firepit Pizza,49.1566272,-122.778338,food,food,{}
S2 Cafe House,49.2809214,-123.0854249,food,food,{}
Horin Ramen,49.2296,-123.0038743,food,food,{}
Fondway Cafe,49.2253027,-123.0040361,food,food,{}
Slim's BBQ,49.2644934,-123.1011624,food,food,{}
Ali & Baba,49.3264675,-123.1203591,food,food,{}
Secret Garden Tea Company,49.2354571,-123.1560864,food,food,{}
Lanzhou Beef Noodle,49.2360088,-123.1556952,food,food,{}
Bufala,49.2374525,-123.1556357,food,food,{}
Sushi King House,49.2377976,-123.1556386,food,food,{}
Legato Cafe,49.2344752,-123.1592317,food,food,{}
Minerva,49.2347896,-123.1617089,food,food,{}
Grandmama's Cafe,49.2350707,-123.161561,food,food,{}
Jin Jiang Japanese Restaurant,49.2343745,-123.1615078,food,food,{}
Lok's Chinese Restaurant,49.2345339,-123.161902,food,food,{}
Sip Song Thai Cuisine,49.2577286,-123.1857009,food,food,{}
Taste of Thai,49.2644862,-123.1845642,food,food,{}
Rajio Japanese Public House,49.2636616,-123.187105,food,food,{}
Ginger & Chili,49.2639217,-123.206365,food,food,{}
Figaro Café + Bakery,49.2636476,-123.2051716,food,food,{}
Takumi Japanese Restaurant,49.263668,-123.2067358,food,food,{}
The Kitchen,49.2634725,-123.2089582,food,food,{}
The Diner,49.2637147,-123.2108476,food,food,{}
DoDo Sushi,49.2639253,-123.2073519,food,food,{}
Paramount Chinese Seafood Restaurant,49.250421,-123.034043,food,food,{}
Takara Sushi,49.2545986,-123.022522,food,food,{}
Nu Sushi Bar,49.2548905,-123.0206192,food,food,{}
James Street Cafe & Grill,49.2549229,-123.0195594,food,food,{}
Burnaby Palace Restaurant,49.2562863,-123.023274,food,food,{}
Happy Valley Dim Sum Seafood Restaurant,49.262033,-123.0296665,food,food,{}
Xing Fu Tang,49.264327,-123.011409,food,food,{}
Joy Sushi,49.2643167,-123.0106665,food,food,{}
Ricky's Grill,49.2657453,-123.00555,food,food,{}
Sapporo Kitchen,49.307303,-122.9539198,food,food,{}
Chop Steakhouse & Bar,49.2886642,-123.1151811,food,food,{}
Nektar's Pizza and Greek food,49.3069289,-122.9534771,food,food,{}
Pudgie's Pizza & Pasta,49.373866,-123.2745596,food,food,{}
Horseshoe Bay Chinese Restaurant,49.373832,-123.2746014,food,food,{}
Nam Dae Moon Rice Cake,49.2215669,-122.9885007,food,food,{}
Kelly O'Bryans Restaurant,49.2008416,-122.911591,food,food,{}
Taku Japanese Kitchen,49.2144651,-122.9881069,food,food,{}
Dominion Bar & Kitchen,49.1902621,-122.8482749,food,food,{}
49th Parallel Café & Lucky's Doughnuts,49.2860362,-123.1230296,food,food,{}
Jamjar Folk Lebanese Food,49.2642972,-123.0695077,food,food,{}
Estea Cafe,49.2252259,-123.0038545,food,food,{}
Chewies,49.287878,-123.1184376,food,food,{}
Ebisu,49.2859601,-123.127406,food,food,{}
Mumbai Local,49.2809013,-123.1322613,food,food,{}
Adam's crepes,49.2149813,-122.987815,food,food,{}
Sushi Boss,49.2986719,-122.7866886,food,food,{}
Tandoori Flame,49.1626472,-122.891028,food,food,{}
Ethical Bean Café,49.2727336,-123.0284788,food,food,{}
Avi Pizza,49.214052,-122.9883198,food,food,{}
Burger Crush,49.2797512,-123.123526,food,food,{}
Dark Table,49.2684412,-123.1647514,food,food,{}
East Kitchen,49.2314586,-123.0653484,food,food,{}
Botanist,49.2881797,-123.117124,food,food,{}
Ikoi Cha,49.2316257,-123.031433,food,food,{}
Le Petit Crêpe,49.2877451,-123.12066,food,food,{}
Tableau,49.2874987,-123.123306,food,food,{}
N.S.C.S. Discovery Café,49.2732428,-123.2031796,food,food,{}
Domo Sushi,49.2873492,-123.12363,food,food,{}
Broyé Cafe & Bakery,49.2263571,-123.090546,food,food,{}
SOJU,49.2249533,-122.98991,food,food,{}
Royal Momo Palace,49.2316825,-123.0297556,food,food,{}
Yama Cafe,49.2813569,-123.0634121,food,food,{}
The Saigonville Restaurant,49.2813568,-123.0608557,food,food,{}
The Indian Chef's Kitchen,49.2810313,-123.058545,food,food,{}
Afgani Kabul Kebab Donair,49.2914507,-123.135128,food,food,{}
Honey Doughnuts & Goodies,49.3266818,-122.950121,food,food,{}
Kung Fu Noodle,49.2334254,-123.035338,food,food,{}
Kimu Japanese Cuisine,49.2449284,-123.0241101,food,food,{}
Cravings Restaurant and Sports Bar,49.2055207,-123.1312735,food,food,{}
Pinyuexuan,49.2092355,-123.1402787,food,food,{}
Wang's Taiwan Beef Noodle House,49.210139,-123.1400883,food,food,{}
Red Star Seafood Restaurant,49.2110159,-123.1401483,food,food,{}
Bing & Noodle World,49.2119199,-123.1406651,food,food,{}
Lucky Fortune Seafood Restaurant,49.2128746,-123.140187,food,food,{}
Sushi Wow,49.2116785,-123.1406671,food,food,{}
Butterfly Tea & Dessert,49.212445,-123.1406934,food,food,{}
Sushi Bar Shu,49.2123745,-123.140654,food,food,{}
Pearl House Restaurant,49.2132787,-123.1400478,food,food,{}
Snackshot,49.2133718,-123.1400492,food,food,{}
Mirchi,49.2135568,-123.1401448,food,food,{}
Taan Char,49.2139841,-123.1401327,food,food,{}
Bubble Bear Cafe,49.2126668,-123.1406957,food,food,{}
Spicy Pro Hot Pot,49.1872508,-123.131239,food,food,{}
That Year China,49.1878523,-123.1303911,food,food,{}
Neptune Express,49.1916688,-123.1084828,food,food,{}
The Jade Seafood Restaurant,49.193073,-123.129836,food,food,{}
Well Tea,49.1787597,-123.1344503,food,food,{}
Koto Izakaya Sushi Robata,49.1786679,-123.133505,food,food,{}
Szechuan Tales Restaurant,49.179953,-123.134709,food,food,{}
Rice & Noodle,49.2863433,-123.12779,food,food,{}
Bells And Whistles,49.255696,-123.0896525,food,food,{}
Nightingale,49.2874308,-123.117594,food,food,{}
DONI Korean Restaurant,49.1948776,-122.8443305,food,food,{}
Top King's Restaurant & Cafe,49.189735,-122.8474426,food,food,{}
Umami Ramen + Grill,49.1899411,-122.847341,food,food,{}
Phở Tâm,49.1899408,-122.8468149,food,food,{}
Grandt Kitchen,49.1892746,-122.8463189,food,food,{}
Sushi & Roll,49.1889683,-122.8461338,food,food,{}
